Rok,Kandidátnílistina,Kandidátnílistina.1,Poř.číslo,Kandidát,Kandidát.1,Věk,Navrh.strana,Polit.přísl.,Hlasy,Hlasy.1,Pořadí,Mandát
Rok,Kandidátnílistina,Kandidátnílistina,Poř.číslo,"Příjmení, jméno",Tituly,Věk,Navrh.strana,Polit.přísl.,abs.,v %,Pořadí,Mandát
2014,10,Mladoboleslavské hnutí nezáv.,11,Jenčík Miloslav,,63,MBN,BEZPP,291,3.35,,
2014,3,Nezávislí Pro Mladou Boleslav,1,Ježovica Jan,,43,NK,BEZPP,251,4.77,,
2014,3,Nezávislí Pro Mladou Boleslav,26,Ježovicová Helena,,43,NK,BEZPP,119,2.26,,
2014,9,Strana svobodných občanů,18,Jinochová Markéta,,37,Svobodní,BEZPP,198,2.68,,
2014,10,Mladoboleslavské hnutí nezáv.,10,Jonáková Libuše,,40,MBN,BEZPP,204,2.35,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,3,Jonáš Martin,Ing.,46,KDU-ČSL,BEZPP,659,5.00,,
2014,4,ANO 2011 + Volba pro MB,12,Juranka Aleš,,48,VpMB,VpMB,2 226,3.01,4,
2014,11,Česká str.sociálně demokrat.,26,Juřena Jan,Mgr.,29,ČSSD,ČSSD,1 932,2.94,19,
2014,9,Strana svobodných občanů,25,Kadaník Petr,,25,Svobodní,BEZPP,206,2.79,,
2014,8,Otevřená radnice,9,Kadeřábek Jan,Bc.,27,Hora 2014,BEZPP,175,3.66,,
2014,10,Mladoboleslavské hnutí nezáv.,28,Kachlíková Martina,Ing.,35,MBN,BEZPP,187,2.15,,
2014,6,Občanská demokratická strana,30,Kalát Václav,Mgr.,60,ODS,ODS,2 561,2.58,18,
2014,11,Česká str.sociálně demokrat.,29,Kalík Michal,Ing.,44,ČSSD,BEZPP,1 800,2.73,22,
2014,4,ANO 2011 + Volba pro MB,25,Kamenický Jaroslav,,39,ANO,BEZPP,2 088,2.83,17,
2014,3,Nezávislí Pro Mladou Boleslav,10,Kaňka Michal,Bc.,29,NK,BEZPP,185,3.51,,
2014,7,Komunistická str.Čech a Moravy,10,Karásek Ladislav,,59,KSČM,KSČM,948,3.07,7,
2014,7,Komunistická str.Čech a Moravy,4,Karger Zdeněk,JUDr.,50,KSČM,KSČM,1 041,3.37,1,
2014,10,Mladoboleslavské hnutí nezáv.,22,Kargl Tomáš,,44,MBN,BEZPP,215,2.48,,
2014,5,Strana zelených,5,Kasal Petr,Mgr.,41,Zelení,BEZPP,881,5.08,,
2014,5,Strana zelených,20,Kašpar Milouš,Mgr.,35,Zelení,BEZPP,448,2.58,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,14,Kašpar Václav,Ing.,48,KDU-ČSL,BEZPP,312,2.37,,
2014,6,Občanská demokratická strana,11,Kašpárková Miroslava,,51,ODS,ODS,3 038,3.06,11,*
2014,3,Nezávislí Pro Mladou Boleslav,27,Kináč Dan,,24,NK,BEZPP,122,2.32,,
2014,3,Nezávislí Pro Mladou Boleslav,31,Kináč Vladimír,,26,NK,BEZPP,109,2.07,,
2014,4,ANO 2011 + Volba pro MB,29,Klabanová Blanka,,60,VpMB,BEZPP,1 885,2.55,21,
2014,2,Křesť.demokr.unie-Čs.str.lid.,20,Kleandrová Marie,Ing.,77,KDU-ČSL,BEZPP,314,2.38,,
2014,6,Občanská demokratická strana,18,Klipec Milan,,69,ODS,BEZPP,3 268,3.29,6,
2014,10,Mladoboleslavské hnutí nezáv.,6,Klos Tomáš,Ing.,49,MBN,BEZPP,305,3.51,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,18,Kloudová Marie,MUDr.,51,KDU-ČSL,BEZPP,474,3.60,,
2014,11,Česká str.sociálně demokrat.,16,Kocourek Milan,,42,ČSSD,ČSSD,1 945,2.95,9,
2014,10,Mladoboleslavské hnutí nezáv.,5,Kočová Olga,JUDr. Ing.,27,MBN,MBN,383,4.41,,
2014,10,Mladoboleslavské hnutí nezáv.,30,Kohout Aleš,,42,MBN,BEZPP,171,1.97,,
2014,6,Občanská demokratická strana,9,Kolář Dalibor,,45,ODS,ODS,3 112,3.14,9,*
2014,2,Křesť.demokr.unie-Čs.str.lid.,24,Kolín Tomáš,MUDr.,40,KDU-ČSL,BEZPP,372,2.82,,
2014,3,Nezávislí Pro Mladou Boleslav,19,Kolmanová Štěpánka,,50,NK,BEZPP,163,3.10,,
2014,8,Otevřená radnice,13,Komárek David,,38,Hora 2014,BEZPP,122,2.55,,
2014,8,Otevřená radnice,30,Konečný Antonín,,38,Hora 2014,BEZPP,83,1.73,,
2014,6,Občanská demokratická strana,3,Kopal Michal,Mgr.,39,ODS,ODS,3 484,3.51,4,*
2014,7,Komunistická str.Čech a Moravy,21,Kopecký Pavel,,76,KSČM,KSČM,889,2.88,18,
2014,7,Komunistická str.Čech a Moravy,24,Korych František,,66,KSČM,KSČM,880,2.85,21,
2014,1,"TOP 09 - lidi, které znáte",17,Kořínek Milan,,33,TOP 09,TOP 09,853,2.61,14,
2014,9,Strana svobodných občanů,33,Kořínková Edita,,21,Svobodní,BEZPP,167,2.26,,
2014,8,Otevřená radnice,19,Kosař Marek,,24,Hora 2014,BEZPP,106,2.21,,
2014,11,Česká str.sociálně demokrat.,9,Kosina František,RNDr. Bc.,58,ČSSD,ČSSD,2 165,3.29,4,
2014,5,Strana zelených,3,Kotlaba Radek,Mgr.,47,Zelení,BEZPP,1 137,6.55,,
2014,3,Nezávislí Pro Mladou Boleslav,24,Koula Jan,,31,NK,BEZPP,131,2.49,,
2014,3,Nezávislí Pro Mladou Boleslav,15,Koulová Miroslava,,38,NK,BEZPP,147,2.79,,
2014,11,Česká str.sociálně demokrat.,18,Kouřil Martin,Ing.,34,ČSSD,ČSSD,1 926,2.93,11,
2014,10,Mladoboleslavské hnutí nezáv.,24,Kout Petr,,46,MBN,BEZPP,194,2.23,,
2014,7,Komunistická str.Čech a Moravy,2,Kovář František,,61,KSČM,KSČM,1 026,3.32,2,
2014,9,Strana svobodných občanů,17,Kozmér Jiří,,20,Svobodní,BEZPP,249,3.37,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,22,Král Vojtěch,Ing.,47,KDU-ČSL,BEZPP,282,2.14,,
2014,6,Občanská demokratická strana,28,Králová Veronika,,33,ODS,ODS,2 682,2.70,16,
2014,2,Křesť.demokr.unie-Čs.str.lid.,23,Kročil Dušan,Ing.,47,KDU-ČSL,BEZPP,303,2.30,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,21,Kroupová Andrea,Mgr.,35,KDU-ČSL,BEZPP,356,2.70,,
2014,5,Strana zelených,4,Krumpholcová Jana,Ing.,34,Zelení,Zelení,705,4.06,,
2014,8,Otevřená radnice,23,Křelina Josef,,42,Hora 2014,BEZPP,138,2.88,,
2014,3,Nezávislí Pro Mladou Boleslav,4,Kubelková Jarmila,PaedDr.,58,NK,BEZPP,301,5.72,,
2014,7,Komunistická str.Čech a Moravy,16,Kučera Luděk,,52,KSČM,KSČM,912,2.95,13,
2014,2,Křesť.demokr.unie-Čs.str.lid.,10,Kuhnová Zdeňka,PaedDr.,54,KDU-ČSL,BEZPP,597,4.53,,
2014,7,Komunistická str.Čech a Moravy,23,Kuchtová Marie,,73,KSČM,KSČM,881,2.85,20,
2014,9,Strana svobodných občanů,7,Kukral Jan,,23,Svobodní,Svobodní,251,3.40,,
2014,5,Strana zelených,26,Kůlová Iva,Ing.,27,Zelení,BEZPP,397,2.28,,
2014,3,Nezávislí Pro Mladou Boleslav,29,Kuncová Nikola,,21,NK,BEZPP,115,2.18,,
2014,9,Strana svobodných občanů,22,Kupcová Lenka,Bc.,26,Svobodní,BEZPP,254,3.44,,
2014,3,Nezávislí Pro Mladou Boleslav,2,Kupec Petr,,37,NK,BEZPP,219,4.16,,
2014,3,Nezávislí Pro Mladou Boleslav,6,Kusbach Pavel,,45,NK,BEZPP,158,3.00,,
2014,4,ANO 2011 + Volba pro MB,13,Kůtek Roman,Ing.,38,ANO,ANO,2 202,2.98,5,
2014,1,"TOP 09 - lidi, které znáte",3,Kvaizar Svatopluk,Mgr.,70,NK,BEZPP,1 824,5.59,3,*
2014,10,Mladoboleslavské hnutí nezáv.,25,Kysela Jan,,28,MBN,BEZPP,298,3.43,,
2014,6,Občanská demokratická strana,27,Lakatoš Jozef,,63,ODS,ODS,2 701,2.72,15,
2014,5,Strana zelených,27,Lankaš Ondřej,,24,Zelení,BEZPP,386,2.22,,
2014,4,ANO 2011 + Volba pro MB,18,Laurýn Václav,,47,VpMB,BEZPP,2 292,3.10,10,
2014,10,Mladoboleslavské hnutí nezáv.,32,Ledecká Veronika,,23,MBN,BEZPP,159,1.83,,
2014,1,"TOP 09 - lidi, které znáte",29,Ledvina Luboš,,34,TOP 09,TOP 09,698,2.14,26,
2014,11,Česká str.sociálně demokrat.,11,Lískovcová Lenka,MUDr.,41,ČSSD,BEZPP,2 238,3.40,3,*
2014,8,Otevřená radnice,27,Loebel Tomáš,,21,Hora 2014,BEZPP,94,1.96,,
2014,1,"TOP 09 - lidi, které znáte",33,Macek Jaroslav,,42,TOP 09,TOP 09,530,1.62,30,
2014,9,Strana svobodných občanů,12,Macoun Marek,,30,Svobodní,BEZPP,230,3.11,,
2014,10,Mladoboleslavské hnutí nezáv.,21,Mahnová Kateřina,,33,MBN,MBN,180,2.07,,
2014,8,Otevřená radnice,10,Mach Jiří,,27,Hora 2014,BEZPP,128,2.67,,
2014,7,Komunistická str.Čech a Moravy,15,Mach Josef,,68,KSČM,KSČM,897,2.91,12,
2014,8,Otevřená radnice,12,Mach Vojtěch,Bc.,24,Hora 2014,BEZPP,116,2.42,,
2014,7,Komunistická str.Čech a Moravy,31,Mach Zdeněk,,70,KSČM,KSČM,813,2.63,28,
2014,8,Otevřená radnice,3,Macháčková Gabriela,Ing.,28,Hora 2014,BEZPP,201,4.20,,
2014,5,Strana zelených,25,Machová Denisa,,26,Zelení,BEZPP,389,2.24,,
2014,8,Otevřená radnice,21,Makaj Petr,,24,Hora 2014,BEZPP,96,2.00,,
2014,7,Komunistická str.Čech a Moravy,9,Malinová Eva,,63,KSČM,BEZPP,929,3.01,6,
2014,1,"TOP 09 - lidi, které znáte",1,Marek Daniel,Mgr.,33,TOP 09,TOP 09,1 870,5.73,1,*
2014,11,Česká str.sociálně demokrat.,21,Mareš Ladislav,Bc.,48,ČSSD,BEZPP,2 001,3.04,14,
2014,9,Strana svobodných občanů,31,Mareš Petr,,20,Svobodní,BEZPP,191,2.58,,
2014,5,Strana zelených,31,Maršíček Jan,Bc.,26,Zelení,BEZPP,340,1.96,,
2014,4,ANO 2011 + Volba pro MB,8,Mašek Petr,,44,VpMB,BEZPP,2 770,3.75,3,*
2014,11,Česká str.sociálně demokrat.,24,Mašek Petr,,36,ČSSD,ČSSD,1 887,2.87,17,
2014,2,Křesť.demokr.unie-Čs.str.lid.,6,Mašková Ludmila,PharmDr.,57,KDU-ČSL,KDU-ČSL,410,3.11,,
2014,4,ANO 2011 + Volba pro MB,21,Mašková Monika,,23,ANO,BEZPP,2 096,2.84,13,
2014,9,Strana svobodných občanů,8,Matějček Martin,,25,Svobodní,Svobodní,229,3.10,,
2014,9,Strana svobodných občanů,23,Matyásko Aleš,,25,Svobodní,BEZPP,189,2.56,,
2014,9,Strana svobodných občanů,1,Matyásko Jan,Bc.,26,Svobodní,Svobodní,335,4.53,,
2014,8,Otevřená radnice,1,Mauermann Břetislav,,27,Hora 2014,BEZPP,259,5.42,,
2014,8,Otevřená radnice,20,Mauermann Břetislav,,52,Hora 2014,VV,207,4.33,,
2014,1,"TOP 09 - lidi, které znáte",26,Mauermannová Markéta,,47,TOP 09,TOP 09,765,2.34,23,
2014,2,Křesť.demokr.unie-Čs.str.lid.,15,Mazánková Věra,,70,KDU-ČSL,BEZPP,292,2.21,,
2014,3,Nezávislí Pro Mladou Boleslav,30,Michalová Gabriela,,42,NK,BEZPP,111,2.11,,
2014,5,Strana zelených,19,Milda Jan,Bc. DiS.,33,Zelení,BEZPP,466,2.68,,
2014,2,Křesť.demokr.unie-Čs.str.lid.,5,Misík Petr,,66,KDU-ČSL,BEZPP,359,2.72,,
2014,9,Strana svobodných občanů,6,Mlejnek Stanislav,,45,Svobodní,Svobodní,248,3.36,,
2014,10,Mladoboleslavské hnutí nezáv.,20,Moc Miroslav,,55,MBN,BEZPP,213,2.45,,
